position,loc,chan,burst_type,ids,amp,freq,duration,monkey
0,POP3_24650,0,pta,410,0.7544055719,17.6480955724,0.09475032010000001,P
0,POP3_24650,0,pta,411,0.8256361246,16.5169453752,0.15877080670000002,P
0,POP3_24650,0,pta,412,0.5153457108,15.4793565654,0.21126760560000002,P
0,POP3_24650,0,pta,413,0.6109891780000001,14.7417524318,0.1446862996,P
0,POP3_24650,0,pta,414,0.5583024303,18.2603237234,0.1984635083,P
0,POP3_24650,0,pta,414,0.6354437217000001,17.5610669032,0.0755441741,P
0,POP3_24650,0,pta,415,0.32875522220000003,16.1524948367,0.2266325224,P
0,POP3_24650,0,pta,415,0.4284657402,19.7022716737,0.17797695260000002,P
-3,POP8_31481,1,co,478,0.4837580041,19.1811961073,0.1869398207,P
-3,POP8_31481,1,cc,478,0.30325243,19.176675704,0.1766965429,P
-3,POP8_31481,1,cc,478,0.23372339050000002,24.3113603551,0.1024327785,P
-2,POP8_31481,1,cc,479,0.2845035463,22.2108681194,0.3149807939,P
-3,POP8_31481,1,cc,508,0.3666231836,22.6473606487,0.2893725992,P
-3,POP8_31481,1,cc,508,0.3271378021,20.8645567312,0.33930857870000003,P
-2,POP8_31481,1,cc,509,0.4438496857,21.5806288655,0.1869398207,P
-2,POP8_31481,1,cc,509,0.6813002682,23.1018353457,0.11011523690000001,P
-2,POP8_31481,1,cc,509,0.2746394655,22.627211735,0.19206145970000002,P
-1,POP8_31481,1,cc,510,0.1961563705,21.0430812652,0.085787452,P
-1,POP8_31481,1,cc,510,0.2294315785,25.7141248708,0.1177976953,P
0,POP8_31481,1,cc,511,0.6888783591000001,18.8952784472,0.16389244560000002,P
0,POP8_31481,1,cc,511,0.764210637,21.6644936596,0.1267605634,P
0,POP8_31481,1,cc,511,0.5983982253,20.5099819717,0.2419974392,P
0,POP8_31481,1,cc,512,0.5554807644,22.873466877,0.2291933419,P
0,POP8_31481,1,co,513,0.6219838550000001,23.1250026075,0.2868117798,P
0,POP8_31481,1,cc,514,0.7720730685,23.1741244757,0.1677336748,P
0,POP8_31481,1,cc,514,0.6651616220000001,20.6005258533,0.09475032010000001,P
0,POP8_31481,1,cc,515,0.3276703888,24.3461031174,0.11011523690000001,P
0,POP8_31481,1,cc,515,0.3705677573,21.5747338668,0.18309859150000002,P
0,POP8_31481,1,cc,515,0.5937800298,22.7120562672,0.1741357234,P
-3,POP8_31481,1,pta,418,0.8067510838,24.7532446402,0.0793854033,P
-2,POP8_31481,1,pta,479,0.5068138595,19.5510820837,0.3316261204,P
-3,POP8_31481,1,pta,508,0.46712026560000003,19.5902632385,0.133162612,P
-3,POP8_31481,1,pta,508,0.70215164,20.5129912636,0.10499359800000001,P
-3,POP8_31481,1,pta,508,0.6055362202,22.228556068,0.26632522410000004,P
0,POP8_31481,1,pta,515,0.7880998047000001,19.4564205777,0.1203585147,P
-2,PTU1_10680,0,cc,516,0.4348170498,20.2413019992,0.3405889885,P
-2,PTU1_10680,0,cc,516,0.8006561699,20.7013625162,0.0921895006,P
-3,PTU1_10680,0,cc,519,0.4265999447,24.2167474971,0.0781049936,P
-3,PTU1_10680,0,co,519,0.8495088119,21.5343046218,0.085787452,P
-2,PTU1_10680,0,cc,520,0.2737835161,16.4585648904,0.1805377721,P
-3,PTU1_10680,0,cc,526,0.575288777,22.4642910546,0.1651728553,P
-2,PTU1_10680,0,cc,527,0.4379468594,17.140071796,0.2599231754,P
-2,PTU1_10680,0,cc,527,0.6247520837,22.7591676168,0.1549295775,P
-3,PTU1_10680,0,cc,613,0.4603864366,20.9343961702,0.2151088348,P
-3,PTU1_10680,0,cc,639,0.350085287,22.4742544567,0.33930857870000003,P
-3,PTU1_10680,0,cc,639,0.3738522754,18.4296378022,0.3175416133,P
-3,PTU1_10680,0,cc,643,0.4652868328,17.256565104,0.14980793850000002,P
-2,PTU1_10680,0,cc,644,0.7259360451,19.0368192018,0.0960307298,P
-2,PTU1_10680,0,co,644,0.614236683,16.2317295945,0.22023047380000002,P
-2,PTU1_10680,0,cc,644,0.4547452328,20.9374767895,0.24455825860000002,P
-3,PTU1_10680,0,cc,658,0.3316724579,21.9288347414,0.1062740077,P
-2,PTU1_10680,0,cc,659,0.4613239548,18.4990081847,0.1037131882,P
-2,PTU1_10680,0,co,659,0.5292869491000001,22.1516452425,0.2868117798,P
-3,PTU1_10680,0,cc,662,0.5540087744000001,20.3764693114,0.1293213828,P
-2,PTU1_10680,0,cc,663,0.6616183502,19.7395968675,0.15236875800000002,P
-2,PTU1_10680,0,cc,663,0.6073005711,20.0753301582,0.1459667093,P
-2,PTU1_10680,0,cc,663,0.5331766814000001,23.3409518823,0.1062740077,P
-2,PTU1_10680,0,co,688,0.6791802088000001,20.1395406088,0.1446862996,P
-1,PTU1_10680,0,cc,689,0.6413106352,19.2363432239,0.2317541613,P
-1,PTU1_10680,0,cc,689,0.6894180911000001,19.5164748673,0.2932138284,P
0,PTU1_10680,0,cc,690,0.35376470320000003,20.7883072073,0.1254801536,P
0,PTU1_10680,0,cc,690,0.2584190115,19.7027962868,0.09475032010000001,P
1,PTU1_10680,0,co,691,0.5455146919,25.007862827,0.14212548020000002,P
-2,PTU1_10680,0,pta,516,0.5948194527,21.214976066,0.1088348271,P
-2,PTU1_10680,0,pta,520,0.5830538096,17.9003875654,0.357234315,P
-3,PTU1_10680,0,pta,613,0.5886875282,18.4041215599,0.1741357234,P
-3,PTU1_10680,0,pta,639,0.7224814871,21.5219122867,0.1370038412,P
-3,PTU1_10680,0,pta,639,0.7848821412,22.8135014255,0.0806658131,P
-3,PTU1_10680,0,pta,643,0.8204540582000001,19.0564830059,0.1024327785,P
-3,PTU1_10680,0,pta,643,0.6484035999000001,23.6667024165,0.08322663250000001,P
-3,PTU1_10680,0,pta,658,0.7283926179,17.4528182025,0.12291933420000001,P
-3,PTU1_10680,0,pta,658,0.6922881053000001,20.811629108,0.14212548020000002,P
-3,PTU1_10680,0,pta,658,0.5642762513,16.7473742526,0.2074263764,P
-3,PTU1_10680,0,pta,658,0.7830426972000001,19.709061328,0.0806658131,P
-3,PTU1_10680,0,pta,662,0.5635504265,18.8837532887,0.2266325224,P
-3,PTU1_10680,0,pta,662,0.6189517798,20.6118308913,0.2701664533,P
-2,PTU1_10680,0,pta,663,0.7816042794,23.4553168124,0.0896286812,P
-2,PTU1_10680,0,pta,688,0.7339174672000001,24.1001820602,0.16645326500000002,P
-1,PTU1_10680,0,pta,689,0.519062221,17.2992771894,0.1677336748,P
0,PTU1_10680,0,pta,690,0.5930239125,18.1249367598,0.25480153650000004,P
0,PTU1_10680,0,pta,690,0.7367353341,19.8424990008,0.10499359800000001,P
0,PTU1_10680,0,pta,690,0.49070522800000005,25.9257724817,0.1024327785,P
-2,PTU1_10681,1,cc,706,0.3084523072,21.9665358327,0.3060179257,P
-2,PTU1_10681,1,cc,706,0.5115852673,21.0915951546,0.13060179260000002,P
-2,PTU1_10681,1,co,706,0.7059941014000001,21.331501845,0.1843790013,P
-2,PTU1_10681,1,cc,706,0.4195329745,21.7623641156,0.0883482714,P
-3,PTU1_10681,1,cc,709,0.6240324293,21.2065901862,0.2087067862,P
-3,PTU1_10681,1,cc,709,0.620577159,22.2831412381,0.3162612036,P
-2,PTU1_10681,1,cc,710,0.0714473079,18.4128447821,0.060179257400000005,P
-2,PTU1_10681,1,cc,710,0.3289803988,20.691241317,0.18950064020000001,P
-3,PTU1_10681,1,cc,716,0.46125237630000004,21.7394615587,0.2740076825,P
-3,PTU1_10681,1,cc,716,0.5818622424000001,21.9153088835,0.2893725992,P
-2,PTU1_10681,1,co,717,0.5942924896,23.8365237101,0.2151088348,P
-3,PTU1_10681,1,co,802,0.7837761732,23.7837787933,0.11267605630000001,P
-3,PTU1_10681,1,cc,802,0.5725854475000001,23.4672632285,0.27144686300000004,P
-3,PTU1_10681,1,cc,829,0.7473332513000001,24.78202501,0.0717029449,P
-3,PTU1_10681,1,cc,829,0.5096792758,20.6930416041,0.2138284251,P
-3,PTU1_10681,1,cc,829,0.3066351128,23.4003033512,0.19462227910000002,P
-3,PTU1_10681,1,cc,829,0.3436174953,24.5772624006,0.1075544174,P
-3,PTU1_10681,1,co,829,0.8136817810000001,18.9508263271,0.08194622280000001,P
-3,PTU1_10681,1,cc,829,0.6401417686,23.762207986900002,0.0755441741,P
-3,PTU1_10681,1,cc,833,0.4367412651,22.4883382328,0.1241997439,P
-3,PTU1_10681,1,cc,833,0.5153759373,20.1412167346,0.0896286812,P
-3,PTU1_10681,1,cc,833,0.2900840905,21.1325597635,0.1344430218,P
-3,PTU1_10681,1,cc,833,0.6288106175,23.8725569454,0.13060179260000002,P
-2,PTU1_10681,1,cc,834,0.46465254180000004,21.3013314426,0.3623559539,P
-2,PTU1_10681,1,cc,834,0.5258978677,23.0135779792,0.3623559539,P
-3,PTU1_10681,1,cc,849,0.5376762493,23.6368225597,0.0909090909,P
-3,PTU1_10681,1,cc,849,0.5577065388,22.1907353044,0.4250960307,P
-2,PTU1_10681,1,cc,850,0.4295935618,21.0694985355,0.218950064,P
-2,PTU1_10681,1,cc,850,0.457313456,22.3332833976,0.47887323940000004,P
-2,PTU1_10681,1,cc,850,0.3632573637,17.8003871566,0.09475032010000001,P
-3,PTU1_10681,1,co,853,0.5242122912,21.2327623402,0.3008962868,P
-3,PTU1_10681,1,cc,853,0.4824560329,21.7271555372,0.3367477593,P
-2,PTU1_10681,1,cc,854,0.644619885,23.7371295333,0.12163892450000001,P
-2,PTU1_10681,1,cc,854,0.49890006740000004,21.9319846768,0.42893725990000003,P
-2,PTU1_10681,1,cc,854,0.3927391463,23.202171539,0.1139564661,P
-3,PTU1_10681,1,cc,879,0.4478296988,19.8732912614,0.1741357234,P
-3,PTU1_10681,1,cc,879,0.45103699300000005,21.3192900646,0.16389244560000002,P
-3,PTU1_10681,1,cc,879,0.4137920264,21.3508911286,0.138284251,P
-2,PTU1_10681,1,cc,880,0.27737084640000004,21.611471807,0.1370038412,P
-2,PTU1_10681,1,co,880,0.9286008831,24.4668506928,0.0793854033,P
-2,PTU1_10681,1,cc,880,0.5383938188,21.9312684855,0.11139564660000001,P
-2,PTU1_10681,1,cc,880,0.5434994092000001,22.5635789568,0.3482714469,P
-1,PTU1_10681,1,cc,881,0.5466743239,19.7540513795,0.2304737516,P
-1,PTU1_10681,1,cc,881,0.4269097408,21.7435481543,0.0845070423,P
0,PTU1_10681,1,cc,882,0.6170145037,19.8741193296,0.09987195900000001,P
0,PTU1_10681,1,cc,882,0.6115665336,21.8693306528,0.1344430218,P
0,PTU1_10681,1,cc,882,0.5038984087,17.8168709253,0.1510883483,P
0,PTU1_10681,1,cc,882,0.3638222305,22.7909534083,0.2599231754,P
1,PTU1_10681,1,cc,883,0.5283671857,24.1759636759,0.2599231754,P
1,PTU1_10681,1,cc,883,0.3926682489,22.8722170649,0.1062740077,P
3,PTU1_10681,1,cc,884,0.22193017610000002,21.4989112873,0.13060179260000002,P
3,PTU1_10681,1,cc,884,0.47197067610000004,22.5740252121,0.119078105,P
3,PTU1_10681,1,co,884,0.9283591986,21.9504672413,0.085787452,P
-3,PTU1_10681,1,pta,709,0.6692917841,21.1610901047,0.0781049936,P
-2,PTU1_10681,1,pta,710,0.6456051298000001,22.4316625007,0.1574903969,P
-3,PTU1_10681,1,pta,716,0.5420729317,20.2148328288,0.1702944942,P
-3,PTU1_10681,1,pta,716,0.7473166038,22.2285562069,0.12291933420000001,P
-3,PTU1_10681,1,pta,716,0.6635871211000001,23.9338004401,0.1971830986,P
-3,PTU1_10681,1,pta,802,0.6639569063,22.1554992636,0.17541613320000002,P
-3,PTU1_10681,1,pta,829,0.635935072,22.3383923815,0.0883482714,P
-3,PTU1_10681,1,pta,849,0.520501089,20.2375508534,0.1293213828,P
-3,PTU1_10681,1,pta,849,0.4384545435,18.3666240336,0.1408450704,P
-3,PTU1_10681,1,pta,849,0.8148337288,21.3076370264,0.16133162610000001,P
-2,PTU1_10681,1,pta,850,0.3807660586,19.180797818,0.171574904,P
-3,PTU1_10681,1,pta,853,0.4600237547,20.3069663454,0.14724711910000002,P
-3,PTU1_10681,1,pta,853,0.5382138661,23.1173030771,0.1626120359,P
-3,PTU1_10681,1,pta,879,0.3452780751,19.7196439298,0.1318822023,P
0,PTU1_10681,1,pta,882,0.6445285019,21.3085214416,0.3521126761,P
0,PTU1_10681,1,pta,882,0.7553368363,26.5155569516,0.085787452,P
1,PTU1_10681,1,pta,883,0.7020723318000001,24.7115525931,0.0742637644,P
-2,PVW1_08951,1,cc,897,0.3962109707,19.6879053973,0.3495518566,P
-3,PVW1_08951,1,cc,903,0.4812027138,21.5336184877,0.1959026889,P
-3,PVW1_08951,1,cc,903,0.6893025363,22.8099081862,0.2996158771,P
-2,PVW1_08951,1,cc,904,0.5383398577,19.2570469735,0.1702944942,P
-3,PVW1_08951,1,cc,907,0.4710855376,20.3522162918,0.1536491677,P
-3,PVW1_08951,1,cc,920,0.532676522,19.0948332785,0.4507042254,P
-2,PVW1_08951,1,cc,921,0.31455637070000003,21.3799218391,0.1370038412,P
-2,PVW1_08951,1,co,921,0.6509258323,21.3257252924,0.1446862996,P
-2,PVW1_08951,1,cc,921,0.5184277968000001,18.6041010496,0.45198463510000003,P
-3,PVW1_08951,1,cc,925,0.3946488348,24.0939838617,0.12291933420000001,P
-3,PVW1_08951,1,cc,925,0.8874829775,21.8662456076,0.13060179260000002,P
-3,PVW1_08951,1,cc,931,0.3842025832,18.4939387562,0.2240717029,P
-3,PVW1_08951,1,cc,984,0.5817706931000001,18.6283956393,0.2215108835,P
-3,PVW1_08951,1,cc,984,0.5234841969,18.038214445,0.35083226630000003,P
-2,PVW1_08951,1,cc,985,0.6870185124,18.157749974,0.1702944942,P
-2,PVW1_08951,1,cc,985,0.7200563024000001,22.6730098482,0.0870678617,P
-2,PVW1_08951,1,cc,985,0.641774544,22.7635200166,0.13060179260000002,P
-2,PVW1_08951,1,cc,985,0.42872645000000004,18.2576788692,0.23943661970000002,P
-1,PVW1_08951,1,cc,986,0.5617324059000001,18.6090148,0.2266325224,P
-1,PVW1_08951,1,cc,986,0.4712238614,18.5804033061,0.26632522410000004,P
-1,PVW1_08951,1,cc,986,0.32883001370000003,17.7633270581,0.1434058899,P
0,PVW1_08951,1,cc,987,0.492918263,24.4663961261,0.0729833547,P
0,PVW1_08951,1,co,989,0.9310425113,19.7217869742,0.0985915493,P
-3,PVW1_08951,1,pta,920,0.8688400328,19.9994957301,0.09987195900000001,P
-2,PVW1_08951,1,pta,921,0.7133145942,18.9877791444,0.1485275288,P
-2,PVW1_08951,1,pta,985,0.7284048443000001,20.6044941061,0.2688860435,P
0,PVW1_08951,1,pta,989,0.618668921,25.1214125282,0.14980793850000002,P
-3,PXY1_40101,1,cc,993,0.4097817521,21.4120538798,0.12163892450000001,P
-3,PXY1_40101,1,cc,999,0.47638570560000004,24.8295452422,0.19462227910000002,P
-3,PXY1_40101,1,cc,999,0.5256460849,18.7182433519,0.2163892446,P
-3,PXY1_40101,1,cc,1012,0.38629786380000003,20.8461459034,0.2791293214,P
-2,PXY1_40101,1,cc,1037,0.7020605023000001,19.9840908331,0.1139564661,P
-3,PXY1_40101,1,cc,1054,0.3814812564,21.0310418546,0.22791293210000002,P
-2,PXY1_40101,1,cc,1055,0.5056080132,24.3258559497,0.1933418694,P
-2,PXY1_40101,1,cc,1055,0.44336358210000004,20.6615832118,0.1741357234,P
-1,PXY1_40101,1,cc,1056,0.506315319,19.9724594986,0.14724711910000002,P
-1,PXY1_40101,1,cc,1056,0.7596346879,21.6172414746,0.09346991040000001,P
0,PXY1_40101,1,cc,1057,0.7546702017,22.339936351,0.2637644046,P
-3,PXY1_40101,1,pta,999,0.6512354871,17.5751710266,0.119078105,P
-3,PXY1_40101,1,pta,999,0.4126997106,26.4445632801,0.0921895006,P
-3,PXY1_40101,1,pta,1012,0.6232619416,18.7303796828,0.13060179260000002,P
-3,PXY1_40101,1,pta,1036,0.7072953162000001,19.7621400161,0.1843790013,P
-3,PXY1_40101,1,pta,1036,0.7934371792,20.5372842038,0.0870678617,P
-3,PXY1_40101,1,pta,1036,0.6294187357000001,22.9379010924,0.08322663250000001,P
-2,PXY1_40101,1,pta,1037,0.5701816426,17.7289883567,0.1446862996,P
-3,PXY1_40101,1,pta,1054,0.9221440032,21.1886013257,0.12291933420000001,P
-2,PZAA2_12650,0,cc,1058,0.6372549445,22.8117215878,0.0896286812,P
-1,PZAA2_12650,0,cc,1059,0.3361755457,22.0494800079,0.27144686300000004,P
-1,PZAA2_12650,0,cc,1059,0.3802872954,21.0115286989,0.1318822023,P
-1,PZAA2_12650,0,cc,1059,0.099960801,21.1265977692,0.058898847600000005,P
0,PZAA2_12650,0,cc,1060,0.5800510601000001,16.8028461994,0.1165172855,P
1,PZAA2_12650,0,cc,1061,0.4261315399,18.3407441007,0.1485275288,P
1,PZAA2_12650,0,cc,1061,0.5850436318000001,18.921777287,0.22023047380000002,P
2,PZAA2_12650,0,cc,1062,0.5763971347,21.4732854064,0.11139564660000001,P
3,PZAA2_12650,0,cc,1063,0.5618477506,23.5178455643,0.1152368758,P
-1,PZAA2_12650,0,cc,1073,0.5023123851,18.9304141051,0.0870678617,P
0,PZAA2_12650,0,co,1074,0.8325155006,21.4800012129,0.1446862996,P
1,PZAA2_12650,0,cc,1075,0.5322894488000001,18.9202380624,0.1549295775,P
1,PZAA2_12650,0,cc,1075,0.7186026979,19.6236124823,0.2023047375,P
2,PZAA2_12650,0,cc,1076,0.3017662186,22.702636554,0.0627400768,P
2,PZAA2_12650,0,cc,1076,0.4812489981,19.459833997,0.20614596670000002,P
3,PZAA2_12650,0,cc,1077,0.9037810459000001,20.2491904192,0.09987195900000001,P
-3,PZAA2_12650,0,cc,1088,0.32635908220000004,16.9672335462,0.1818181818,P
-2,PZAA2_12650,0,cc,1089,0.4681992233,22.860449085,0.1728553137,P
2,PZAA2_12650,0,cc,1092,0.6607885929,19.7922135386,0.1318822023,P
3,PZAA2_12650,0,cc,1093,0.2579518192,21.1235434098,0.1280409731,P
3,PZAA2_12650,0,co,1093,0.9299538455,21.0623399729,0.138284251,P
3,PZAA2_12650,0,cc,1093,0.5334036575000001,17.3478016762,0.2996158771,P
-3,PZAA2_12650,0,co,1099,0.5861340572,20.9116798823,0.39052496800000003,P
-3,PZAA2_12650,0,cc,1099,0.3774626399,20.2853510624,0.1139564661,P
-3,PZAA2_12650,0,cc,1099,0.5923154991,19.9853218392,0.13060179260000002,P
-2,PZAA2_12650,0,cc,1100,0.8089266313,23.0596381778,0.0845070423,P
-2,PZAA2_12650,0,cc,1100,0.4246914666,19.7184525328,0.2138284251,P
-1,PZAA2_12650,0,cc,1101,0.7337752997,21.5614071742,0.18309859150000002,P
-1,PZAA2_12650,0,cc,1101,0.4155232579,20.338907812,0.133162612,P
0,PZAA2_12650,0,cc,1102,0.6259861995,19.3814076399,0.1485275288,P
3,PZAA2_12650,0,cc,1104,0.4760347488,17.4887260155,0.5032010243,P
3,PZAA2_12650,0,co,1104,0.5586771747,21.3804646892,0.1344430218,P
3,PZAA2_12650,0,cc,1104,0.4542989676,22.6816650581,0.1293213828,P
-3,PZAA2_12650,0,cc,1106,0.33462725520000003,19.8975795186,0.14212548020000002,P
-2,PZAA2_12650,0,cc,1107,0.36804737940000004,19.1674171233,0.0960307298,P
-2,PZAA2_12650,0,cc,1107,0.1406947778,21.7946191101,0.1434058899,P
-1,PZAA2_12650,0,co,1108,0.6304641502,16.3174372389,0.23815621,P
0,PZAA2_12650,0,cc,1109,0.4595448454,20.9771547741,0.1357234315,P
0,PZAA2_12650,0,cc,1109,0.7666118173,20.6326968869,0.1485275288,P
3,PZAA2_12650,0,co,1112,0.6160012546,15.7191501982,0.1792573624,P
-2,PZAA2_12650,0,cc,1117,0.3379910396,17.4107082039,0.32778489120000004,P
-2,PZAA2_12650,0,cc,1117,0.6163372268,20.3100180303,0.12291933420000001,P
-1,PZAA2_12650,0,cc,1118,0.2484648357,21.6809340366,0.1203585147,P
-1,PZAA2_12650,0,cc,1118,0.2047649736,19.1164972374,0.1037131882,P
1,PZAA2_12650,0,cc,1120,0.6930456279,18.4867271542,0.1626120359,P
2,PZAA2_12650,0,cc,1121,0.5754872951000001,19.5083910259,0.1446862996,P
-2,PZAA2_12650,0,cc,1125,0.45431278500000005,19.246937115,0.1344430218,P
0,PZAA2_12650,0,cc,1126,0.4977774043,21.1352270384,0.12163892450000001,P
2,PZAA2_12650,0,cc,1128,0.401778974,22.8035917027,0.16133162610000001,P
-3,PZAA2_12650,0,cc,1134,0.2610554121,18.3088177139,0.1702944942,P
-3,PZAA2_12650,0,co,1134,0.6520516032,18.767867903,0.133162612,P
-2,PZAA2_12650,0,cc,1135,0.6619248218,19.0745539647,0.2138284251,P
-2,PZAA2_12650,0,cc,1135,0.4388735447,20.470482264,0.0960307298,P
-1,PZAA2_12650,0,cc,1136,0.4425282599,17.5580744957,0.1741357234,P
-3,PZAA2_12650,0,cc,1139,0.43927157780000003,23.9655582794,0.0717029449,P
-3,PZAA2_12650,0,cc,1139,0.4914378314,18.8547574989,0.14980793850000002,P
1,PZAA2_12650,0,co,1142,0.46473930010000003,15.8588082876,0.25480153650000004,P
2,PZAA2_12650,0,cc,1143,0.2965953767,21.115017324,0.2509603073,P
3,PZAA2_12650,0,cc,1144,0.24612889999999998,19.7561594042,0.1677336748,P
-3,PZAA2_12650,0,cc,1151,0.2700027901,17.9285284162,0.1907810499,P
-3,PZAA2_12650,0,cc,1151,0.356139178,18.5183167451,0.1037131882,P
-3,PZAA2_12650,0,cc,1151,0.2962136676,18.6065735773,0.1318822023,P
-2,PZAA2_12650,0,cc,1152,0.36885437050000003,23.2842687821,0.3303457106,P
0,PZAA2_12650,0,cc,1154,0.7362428917,21.3062963412,0.1267605634,P
0,PZAA2_12650,0,cc,1154,0.3277248149,19.1419069101,0.26632522410000004,P
1,PZAA2_12650,0,cc,1155,0.5984293144,22.8052382081,0.2432778489,P
1,PZAA2_12650,0,cc,1155,0.4136633427,21.7856168219,0.2291933419,P
2,PZAA2_12650,0,cc,1156,0.42021192960000003,22.2045258939,0.18950064020000001,P
3,PZAA2_12650,0,cc,1157,0.3036857665,19.8234184922,0.16133162610000001,P
-3,PZAA2_12650,0,co,1163,0.6530566159,20.6499601816,0.21126760560000002,P
-3,PZAA2_12650,0,cc,1163,0.5559383591,19.1484422394,0.15236875800000002,P
-2,PZAA2_12650,0,cc,1164,0.6406766660000001,22.6438307326,0.2612035851,P
-2,PZAA2_12650,0,cc,1164,0.6380966692000001,18.7191408801,0.1600512164,P
-1,PZAA2_12650,0,cc,1165,0.5662533248,18.303437336000002,0.357234315,P
1,PZAA2_12650,0,co,1167,0.6428410702,18.9314817652,0.14980793850000002,P
2,PZAA2_12650,0,cc,1168,0.49783065330000004,21.6311371777,0.0755441741,P
0,PZAA2_12650,0,cc,1169,0.4968118624,16.859415244,0.2138284251,P
0,PZAA2_12650,0,cc,1171,0.6766058632,16.9146590003,0.0896286812,P
0,PZAA2_12650,0,cc,1171,0.42164343270000004,20.4080993059,0.19206145970000002,P
0,PZAA2_12650,0,co,1171,0.7482534080000001,18.7542787975,0.2970550576,P
0,PZAA2_12650,0,cc,1171,0.2898352726,18.9404708799,0.11011523690000001,P
-2,PZAA2_12650,0,pta,1058,0.8837098618,21.6656714519,0.0985915493,P
-1,PZAA2_12650,0,pta,1073,0.6179398248,18.6943680437,0.2970550576,P
1,PZAA2_12650,0,pta,1091,0.6951645902,15.898223722200001,0.133162612,P
2,PZAA2_12650,0,pta,1092,0.7779162093,20.0511299264,0.1177976953,P
2,PZAA2_12650,0,pta,1092,0.5864383238,22.4050333227,0.0896286812,P
-1,PZAA2_12650,0,pta,1101,0.5384842764000001,23.6512854304,0.0960307298,P
3,PZAA2_12650,0,pta,1104,0.6289701554,18.8740686891,0.119078105,P
3,PZAA2_12650,0,pta,1104,0.3006071984,15.7965926181,0.1677336748,P
-2,PZAA2_12650,0,pta,1107,0.7412647210000001,20.0149666355,0.0973111396,P
0,PZAA2_12650,0,pta,1109,0.7233979333,19.6299440374,0.3444302177,P
1,PZAA2_12650,0,pta,1110,0.5563600075,16.1885309932,0.16645326500000002,P
-2,PZAA2_12650,0,pta,1117,0.8343582653,23.4716180869,0.0793854033,P
-1,PZAA2_12650,0,pta,1118,0.8044520141,20.1182245977,0.1088348271,P
0,PZAA2_12650,0,pta,1119,0.5201064216,16.2268286904,0.1677336748,P
1,PZAA2_12650,0,pta,1127,0.7519915515000001,23.5411395669,0.0909090909,P
3,PZAA2_12650,0,pta,1129,0.8140209423,22.5964526771,0.1088348271,P
-2,PZAA2_12650,0,pta,1135,0.6366754119,24.1766210642,0.0742637644,P
1,PZAA2_12650,0,pta,1137,0.4968003448,16.9242777971,0.2676056338,P
2,PZAA2_12650,0,pta,1138,0.4572291028,15.8172462818,0.133162612,P
-3,PZAA2_12650,0,pta,1139,0.7947601611,19.2124858111,0.1510883483,P
0,PZAA2_12650,0,pta,1141,0.6703321344000001,22.6125513361,0.133162612,P
1,PZAA2_12650,0,pta,1142,0.7578004445000001,23.747243268,0.1024327785,P
2,PZAA2_12650,0,pta,1143,0.6515920655,22.6544367634,0.1446862996,P
1,PZAA2_12650,0,pta,1155,0.8086328941,22.9435032841,0.15236875800000002,P
-2,PZAA2_12650,0,pta,1164,0.7858768536,21.9727651376,0.1177976953,P
-2,PZAA2_12650,0,pta,1164,0.6060339241,22.479004914,0.0742637644,P
-1,PZAA2_12650,0,pta,1165,0.6301597191,16.8320393428,0.1408450704,P
1,PZAA2_12650,0,pta,1167,0.736038905,20.5403376692,0.1024327785,P
2,PZAA2_12650,0,pta,1168,0.5293050960000001,25.0451154714,0.0870678617,P
0,PZAA2_12650,0,pta,1169,0.8416887048,19.6385354484,0.1139564661,P
0,PZAA2_12650,0,pta,1169,0.567791791,23.2155771812,0.0742637644,P
